MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
412345678,2024-06-02T15:00:00,28.05715,26.97891,11.9,232.9,232,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T15:06:00,33.03649,33.82694,7.7,331.6,331,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T15:06:00,32.04947,35.10875,5.0,284.4,284,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T15:06:00,31.12123,33.94027,6.2,123.3,123,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T15:06:00,31.07176,36.01403,5.4,109.8,109,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000028,2024-06-02T15:06:00,31.35172,35.13556,7.1,76.7,76,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000032,2024-06-02T15:06:00,32.59272,31.35985,10.4,162.0,162,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000036,2024-06-02T15:06:00,31.5778,33.34992,6.9,286.3,286,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-02T15:06:00,34.01108,34.18371,10.0,300.4,300,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-02T15:06:00,32.43757,31.05877,7.8,253.9,253,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-02T15:06:00,28.04389,26.96172,12.0,233.1,233,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T15:12:00,33.04719,33.81928,7.5,328.9,328,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T15:12:00,32.05151,35.09957,5.0,286.4,286,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T15:12:00,31.11442,33.94937,6.6,125.4,125,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T15:12:00,31.0688,36.02595,5.5,108.4,108,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000028,2024-06-02T15:12:00,31.35548,35.15009,7.5,75.3,75,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000032,2024-06-02T15:12:00,32.57595,31.36626,10.6,165.3,165,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000036,2024-06-02T15:12:00,31.58152,33.33507,7.0,285.4,285,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-02T15:12:00,34.02128,34.1647,10.0,301.7,301,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-02T15:12:00,32.43358,31.04522,8.4,248.4,248,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-02T15:12:00,28.03157,26.94302,12.3,229.3,229,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T15:18:00,33.05651,33.81142,7.5,329.8,329,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T15:18:00,32.05421,35.09005,5.2,282.7,282,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T15:18:00,31.10946,33.96071,6.5,125.2,125,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T15:18:00,31.06516,36.03491,5.7,109.7,109,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000028,2024-06-02T15:18:00,31.35933,35.16206,7.6,72.3,72,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000032,2024-06-02T15:18:00,32.55914,31.37283,10.4,161.5,161,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000036,2024-06-02T15:18:00,31.58384,33.32186,7.4,284.0,284,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-02T15:18:00,34.03034,34.14854,10.3,304.1,304,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-02T15:18:00,32.42928,31.02974,8.4,250.1,250,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-02T15:18:00,28.02035,26.92565,12.0,232.8,232,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T15:24:00,33.06677,33.80587,7.1,330.7,330,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T15:24:00,32.05587,35.0796,4.9,283.0,283,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T15:24:00,31.10222,33.97113,6.8,127.6,127,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T15:24:00,31.06298,36.04519,5.5,108.5,108,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000028,2024-06-02T15:24:00,31.36133,35.17737,7.6,71.2,71,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000032,2024-06-02T15:24:00,32.54205,31.37955,10.6,165.8,165,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000036,2024-06-02T15:24:00,31.58697,33.30786,7.4,285.6,285,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-02T15:24:00,34.03878,34.12993,10.6,300.5,300,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-02T15:24:00,32.4237,31.01309,8.1,253.3,253,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-02T15:24:00,28.00895,26.9079,11.8,234.9,234,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T15:30:00,33.0777,33.79647,7.6,327.9,327,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T15:30:00,32.05836,35.06948,5.1,283.3,283,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T15:30:00,31.09577,33.9795,6.3,125.4,125,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T15:30:00,31.05999,36.0549,5.2,106.2,106,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000028,2024-06-02T15:30:00,31.36711,35.19086,7.3,71.8,71,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000032,2024-06-02T15:30:00,32.5255,31.38484,10.8,160.4,160,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000036,2024-06-02T15:30:00,31.59038,33.29401,7.5,287.1,287,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-02T15:30:00,34.04849,34.11519,10.6,305.3,305,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-02T15:30:00,32.41962,30.99988,7.8,248.6,248,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-02T15:30:00,27.99601,26.8895,11.6,232.1,232,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T15:36:00,33.08795,33.7912,7.6,326.3,326,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T15:36:00,32.06119,35.05902,5.5,285.8,285,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T15:36:00,31.08906,33.99133,6.1,124.0,124,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T15:36:00,31.05756,36.06419,5.3,110.2,110,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000028,2024-06-02T15:36:00,31.36891,35.20489,7.0,76.2,76,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000032,2024-06-02T15:36:00,32.50896,31.39101,10.5,162.7,162,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000036,2024-06-02T15:36:00,31.59349,33.28132,7.5,287.8,287,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-02T15:36:00,34.05728,34.09618,10.5,304.4,304,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-02T15:36:00,32.41604,30.98375,7.8,253.1,253,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-02T15:36:00,27.98399,26.87206,11.9,230.1,230,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T15:42:00,33.09878,33.78348,7.5,327.2,327,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T15:42:00,32.06231,35.05003,5.4,286.4,286,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T15:42:00,31.08354,34.00185,6.5,128.3,128,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T15:42:00,31.05567,36.075,5.5,108.2,108,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000028,2024-06-02T15:42:00,31.37235,35.21973,7.7,75.3,75,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000032,2024-06-02T15:42:00,32.49173,31.39754,10.2,163.0,163,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000036,2024-06-02T15:42:00,31.59887,33.26834,6.8,288.4,288,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-02T15:42:00,34.06743,34.08089,10.0,300.0,300,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-02T15:42:00,32.41276,30.96903,7.7,250.9,250,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-02T15:42:00,27.97116,26.85424,11.7,234.1,234,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T15:48:00,33.10973,33.77593,7.5,330.7,330,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T15:48:00,32.06455,35.04031,4.8,284.8,284,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T15:48:00,31.0764,34.01114,6.5,127.0,127,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T15:48:00,31.05215,36.08545,5.6,107.2,107,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000028,2024-06-02T15:48:00,31.37708,35.23242,7.8,73.8,73,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000032,2024-06-02T15:48:00,32.47529,31.40261,10.2,165.3,165,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000036,2024-06-02T15:48:00,31.60195,33.25575,7.5,284.5,284,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-02T15:48:00,34.07602,34.0621,10.6,300.6,300,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-02T15:48:00,32.40794,30.95467,7.9,249.9,249,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-02T15:48:00,27.95915,26.83628,12.4,231.7,231,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T15:54:00,33.12074,33.7689,7.7,329.0,329,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T15:54:00,32.06693,35.03033,5.1,287.2,287,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T15:54:00,31.06922,34.02129,6.7,127.9,127,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T15:54:00,31.04981,36.09664,5.5,107.0,107,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000028,2024-06-02T15:54:00,31.37974,35.2464,7.6,75.6,75,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000032,2024-06-02T15:54:00,32.45904,31.40889,10.5,160.1,160,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000036,2024-06-02T15:54:00,31.60298,33.24113,7.4,282.8,282,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-02T15:54:00,34.0863,34.04498,10.4,301.1,301,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-02T15:54:00,32.40356,30.93936,7.9,249.8,249,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-02T15:54:00,27.94568,26.81778,11.9,232.1,232,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T16:00:00,33.1298,33.75897,7.7,326.7,326,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T16:00:00,32.06909,35.02055,5.0,282.1,282,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T16:00:00,31.06418,34.03211,6.7,129.0,129,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T16:00:00,31.0457,36.10678,5.2,106.0,106,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000028,2024-06-02T16:00:00,31.38285,35.26085,7.7,72.1,72,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000032,2024-06-02T16:00:00,32.44265,31.41618,10.4,163.5,163,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000036,2024-06-02T16:00:00,31.60733,33.22792,7.3,285.3,285,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-02T16:00:00,34.09508,34.02802,10.2,299.9,299,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-02T16:00:00,32.3988,30.92511,7.9,253.7,253,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-02T16:00:00,27.93408,26.80109,11.7,234.0,234,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T16:06:00,33.14159,33.75292,7.2,332.1,332,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T16:06:00,32.07178,35.01027,5.5,287.3,287,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T16:06:00,31.05869,34.04126,6.7,123.9,123,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T16:06:00,31.04447,36.11695,5.7,110.6,110,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000032,2024-06-02T16:06:00,32.42475,31.42129,10.1,163.0,163,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000036,2024-06-02T16:06:00,31.61069,33.21459,7.4,284.0,284,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-02T16:06:00,34.1041,34.01014,10.4,300.6,300,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-02T16:06:00,32.39398,30.9095,7.7,253.6,253,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-02T16:06:00,27.9225,26.78388,12.3,232.1,232,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T16:12:00,33.15301,33.74582,7.3,331.5,331,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T16:12:00,32.07302,35.00135,5.2,284.6,284,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T16:12:00,31.0514,34.05217,6.4,127.9,127,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T16:12:00,31.04167,36.12574,5.5,109.5,109,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000032,2024-06-02T16:12:00,32.4082,31.42744,10.7,162.5,162,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000036,2024-06-02T16:12:00,31.61445,33.20206,7.2,284.1,284,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-02T16:12:00,34.11252,33.99273,10.0,300.6,300,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-02T16:12:00,32.38885,30.89452,8.3,253.6,253,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-02T16:12:00,27.90898,26.76507,12.4,233.5,233,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T16:18:00,33.1628,33.73837,7.0,331.7,331,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T16:18:00,32.07494,34.9913,5.0,284.7,284,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T16:18:00,31.04529,34.06219,6.9,125.3,125,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T16:18:00,31.03837,36.13638,5.5,107.4,107,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000032,2024-06-02T16:18:00,32.39112,31.43205,10.2,161.2,161,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000036,2024-06-02T16:18:00,31.61699,33.18728,6.7,286.4,286,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-02T16:18:00,34.1231,33.97606,10.4,304.2,304,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-02T16:18:00,32.38506,30.87798,7.9,248.8,248,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-02T16:18:00,27.89714,26.74762,12.3,232.3,232,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T16:24:00,33.17332,33.72958,7.2,328.6,328,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T16:24:00,32.07661,34.9829,5.5,285.9,285,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T16:24:00,31.03868,34.07176,6.3,124.4,124,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T16:24:00,31.03572,36.14673,5.3,105.3,105,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000032,2024-06-02T16:24:00,32.37442,31.43949,10.3,165.9,165,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000036,2024-06-02T16:24:00,31.61909,33.17384,7.5,282.8,282,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-02T16:24:00,34.13185,33.95823,10.5,305.1,305,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-02T16:24:00,32.3811,30.86321,8.3,248.9,248,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-02T16:24:00,27.88481,26.72979,12.3,233.2,233,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T16:30:00,33.18342,33.72398,7.5,327.0,327,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T16:30:00,32.07829,34.97108,4.8,286.7,286,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T16:30:00,31.0327,34.08154,6.9,123.2,123,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T16:30:00,31.03294,36.15679,5.6,107.7,107,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000032,2024-06-02T16:30:00,32.35838,31.44489,10.8,164.0,164,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000036,2024-06-02T16:30:00,31.62324,33.16075,6.8,287.3,287,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-02T16:30:00,34.14187,33.94072,9.9,303.8,303,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-02T16:30:00,32.37623,30.84836,7.9,252.6,252,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-02T16:30:00,27.87304,26.71168,11.8,234.2,234,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T16:36:00,33.19317,33.71503,7.4,331.2,331,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T16:36:00,32.08238,34.9627,5.2,285.2,285,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T16:36:00,31.02625,34.09398,6.2,126.7,126,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T16:36:00,31.0308,36.16671,5.2,109.1,109,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000032,2024-06-02T16:36:00,32.34149,31.45164,10.3,160.4,160,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000036,2024-06-02T16:36:00,31.62688,33.1475,7.4,284.9,284,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-02T16:36:00,34.14963,33.92435,10.0,303.4,303,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-02T16:36:00,32.37302,30.83412,8.2,249.8,249,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-02T16:36:00,27.86064,26.69383,11.8,229.1,229,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T16:42:00,33.20462,33.708,7.3,332.3,332,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T16:42:00,32.08307,34.95201,5.2,284.6,284,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T16:42:00,31.01865,34.10363,6.5,125.8,125,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T16:42:00,31.02681,36.17587,5.4,108.7,108,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000032,2024-06-02T16:42:00,32.32539,31.45725,10.9,161.6,161,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000036,2024-06-02T16:42:00,31.63043,33.13426,7.5,288.4,288,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-02T16:42:00,34.15939,33.90486,10.4,303.3,303,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-02T16:42:00,32.36852,30.82028,8.0,252.6,252,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-02T16:42:00,27.84896,26.67683,11.9,230.0,230,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T16:48:00,33.21568,33.70002,7.7,331.6,331,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T16:48:00,32.08461,34.94183,5.5,281.7,281,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T16:48:00,31.01269,34.11333,6.6,126.8,126,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T16:48:00,31.02572,36.18782,5.2,105.5,105,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000032,2024-06-02T16:48:00,32.30822,31.46228,10.8,164.6,164,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000036,2024-06-02T16:48:00,31.6324,33.12164,7.3,284.8,284,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-02T16:48:00,34.1693,33.88947,10.0,302.3,302,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-02T16:48:00,32.36326,30.80452,7.9,252.2,252,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-02T16:48:00,27.83567,26.65818,12.2,229.3,229,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000004,2024-06-02T16:54:00,33.22548,33.69252,7.1,327.4,327,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-02T16:54:00,32.08762,34.93394,5.3,285.2,285,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000014,2024-06-02T16:54:00,31.00626,34.12189,6.1,126.5,126,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-02T16:54:00,31.02299,36.19798,5.3,108.4,108,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
